"date_time_utc","Latitude","Longitude","Patm_mbar","Temperature_raw_C","Temperature_adj_C","CTDSAL_PSS78","Type","xCO2_dry_ppm","Std_Offset_ppm","xCO2_EQU_corr_ppm","xCO2_ATM_interp_ppm","xCO2_ATM_ppm","fCO2_water_microatm","fCO2_ATM_interp_microatm","dfCO2_microatm","U_10_MSY_m_s","Sc_35ppt","k_cm_hr_35ppt","K_mol_L_atm","F_mol_m2_s","F_mmol_m2_d","F_micromol_m2_s"
2022-10-11 19:14:58,29.921419,-89.952714,1018.287473,25.11655,25.11655,0.257933333333333,"EQU-DRAIN",2042.8,NA,2009.572,352.3959,NA,1851.86,341.96,1509.9,3.11176044019425,519.987957629084,0.879944338856367,0.0338208663309455,1.24820412625959e-07,10.7844836508828,0.124820412625959
2022-10-11 19:17:49,29.921378,-89.953649,1018.287473,25.11655,25.11655,0.257933333333333,"EQU",2052.5,NA,2019.391,352.3597,NA,1856.03,341.93,1514.1,3.11176044019425,519.987957629084,0.879944338856367,0.0338208663309455,1.25167618224362e-07,10.8144822145849,0.125167618224362
2022-10-11 19:20:19,29.921424,-89.953719,1018.287473,25.11655,25.11655,0.257933333333333,"EQU",2034.7,NA,2001.698,352.3282,NA,1840.52,341.9,1498.62,3.11176044019425,519.987957629084,0.879944338856367,0.0338208663309455,1.23887917590247e-07,10.7039160797974,0.123887917590247
2022-10-11 19:22:50,29.921149,-89.952843,1018.287473,25.11655,25.11655,0.257933333333333,"EQU",2030.7,NA,1997.804,352.2962,NA,1828.54,341.87,1486.67,3.11176044019425,519.987957629084,0.879944338856367,0.0338208663309455,1.2290003499479e-07,10.6185630235499,0.12290003499479
2022-10-11 19:25:20,29.921149,-89.952843,1018.287473,25.0392194444444,25.0392194444444,0.257302777777778,"EQU",2039.8,NA,2007.009,352.2644,NA,1838.19,341.89,1496.3,3.11176044019425,521.939909963803,0.878297388447111,0.0338916401537343,1.2372297467051e-07,10.689665011532,0.12372297467051
2022-10-11 19:27:50,29.920959,-89.952458,1018.287473,24.9618888888889,24.9618888888889,0.256672222222222,"EQU",2016.1,NA,1983.413,352.2329,NA,1812.22,341.9,1470.31,3.11176044019425,523.899557858674,0.876653212464506,0.0339626500068126,1.21600625377732e-07,10.506294032636,0.121600625377732
2022-10-11 19:30:20,29.920812,-89.951785,1018.287473,24.8845583333333,24.8845583333333,0.256041666666667,"EQU",2031.6,NA,1999.019,352.2011,NA,1822.56,341.92,1480.64,3.11176044019425,525.866947803486,0.875011794525895,0.0340338968340738,1.224820825875e-07,10.58245193556,0.1224820825875
2022-10-11 19:32:50,29.920638,-89.951428,1018.287473,24.8072277777778,24.8072277777778,0.255411111111111,"EQU",2028.7,NA,1996.223,352.1695,NA,1817.23,341.94,1475.29,3.11176044019425,527.842126936425,0.873373118105551,0.0341053815838354,1.2206682014009e-07,10.5465732601038,0.12206682014009
2022-10-11 19:35:20,29.921292,-89.950625,1018.287473,24.7298972222222,24.7298972222222,0.254780555555556,"EQU",2035.8,NA,2003.43,352.1377,NA,1826.5,341.96,1484.54,3.11176044019425,529.825143044099,0.871737166543305,0.0341771052088648,1.22859923616659e-07,10.6150974004794,0.122859923616659
2022-10-11 19:37:50,29.921267,-89.951227,1018.287473,24.6525666666667,24.6525666666667,0.25415,"EQU",2014.6,NA,1982.33,352.106,NA,1805.72,341.98,1463.74,3.11176044019425,531.816044561517,0.870103923053055,0.0342490686664002,1.21166156895302e-07,10.4687559557541,0.121166156895302
2022-10-11 19:40:20,29.921898,-89.949055,1018.287473,24.6861216958212,24.6861216958212,0.254123578717201,"EQU",2022.4,NA,1990.236,352.0744,NA,1798.44,341.93,1456.52,3.11176044019425,530.951187305378,0.870812283368267,0.0342178589047876,1.20556693829619e-07,10.4160983468791,0.120556693829619
2022-10-11 19:42:50,29.921898,-89.949055,1018.287473,24.7196767249757,24.7196767249757,0.254097157434402,"EQU",2037.6,NA,2005.546,352.0426,NA,1836.14,341.87,1494.26,3.11176044019425,530.087819952509,0.871521151771983,0.0341866942892115,1.23668391003582e-07,10.6849489827095,0.123668391003582
2022-10-11 19:45:20,29.919059,-89.923568,1018.287473,24.7532317541302,24.7532317541302,0.254070736151603,"EQU-DRAIN",2020.4,NA,1988.444,352.011,NA,1820.04,341.82,1478.22,3.11176044019425,529.22593850081,0.87223052964389,0.0341555747413804,1.22329008158682e-07,10.5692263049102,0.122329008158682
2022-10-11 19:48:12,29.919059,-89.923568,1018.287473,24.7917081875607,24.7917081875607,0.254040439747327,"EQU",2012,NA,1980.161,351.9745,NA,1812.71,341.76,1470.95,3.11176044019425,528.239471414997,0.873044578410023,0.0341199463597233,1.21713897428949e-07,10.5160807378612,0.121713897428949
2022-10-11 19:50:42,29.918495,-89.922517,1018.287473,24.8252632167153,24.8252632167153,0.254014018464529,"EQU",2013.9,NA,1982.165,351.9429,NA,1811.46,341.71,1469.75,3.11176044019425,527.380766288338,0.873755054580649,0.034088923293638,1.21602905934148e-07,10.5064910727104,0.121602905934148
2022-10-11 19:53:12,29.918495,-89.922517,1018.287473,24.8588182458698,24.8588182458698,0.25398759718173,"EQU",2032.2,NA,2000.58,351.9112,NA,1831.57,341.66,1489.91,3.11176044019425,526.523534619547,0.874466044533338,0.0340579450499775,1.23259080966026e-07,10.6495845954646,0.123259080966026
2022-10-11 19:55:42,29.893217,-89.906884,1018.287473,24.8923732750243,24.8923732750243,0.253961175898931,"EQU",2057.4,NA,2025.899,351.8796,NA,1856.31,341.61,1514.71,3.11176044019425,525.667772501839,0.875177549629819,0.0340270115511071,1.25298816467866e-07,10.8258177428236,0.125298816467866
2022-10-11 19:58:12,29.893217,-89.906884,1018.287473,24.9259283041788,24.9259283041788,0.253934754616132,"EQU",2023.9,NA,1992.484,351.8478,NA,1821.71,341.55,1480.15,3.11176044019425,524.813476051421,0.875889571227154,0.0339961227195505,1.22428343246327e-07,10.5778088564826,0.122428343246327
2022-10-11 20:00:42,29.885965,-89.904332,1018.287473,24.9594833333333,24.9594833333333,0.253908333333333,"EQU",1997.3,NA,1965.97,351.8161,NA,1784.28,341.5,1442.78,3.11176044019425,523.960641407484,0.87660211067761,0.0339652784779873,1.19326060927431e-07,10.3097716641301,0.119326060927431
2022-10-11 20:03:12,29.874228,-89.906622,1018.287473,24.9930383624879,24.9930383624879,0.253881912050535,"EQU",1989,NA,1957.767,351.7845,NA,1784.78,341.45,1443.33,3.11176044019425,523.109264732204,0.877315169328528,0.0339344787492551,1.19360315784885e-07,10.312731283814,0.119360315784885
2022-10-11 20:05:42,29.870226,-89.910057,1018.287473,25.0265933916424,25.0265933916424,0.253855490767736,"EQU",1990.7,NA,1959.571,351.7527,NA,1794.81,341.4,1453.41,3.11176044019425,522.259342210752,0.87802874852218,0.0339037234563467,1.20182650040877e-07,10.3837809635317,0.120182650040877
2022-10-11 20:08:12,29.86999,-89.91029,1018.287473,25.0601484207969,25.0601484207969,0.253829069484937,"EQU",2006.8,NA,1975.788,351.7211,NA,1797.6,341.35,1456.25,3.11176044019425,521.410870051278,0.878742849595648,0.0338730125224121,1.20406259353502e-07,10.4031008081426,0.120406259353502
2022-10-11 20:10:43,29.869146,-89.93075,1018.287473,25.0939271501458,25.0939271501458,0.253802472060253,"EQU",2020.8,NA,1989.905,351.6892,NA,1793.46,341.29,1452.16,3.11176044019425,520.558202493514,0.879462239801225,0.0338421415748317,1.20056866653091e-07,10.372913278827,0.120056866653091
2022-10-11 20:13:13,29.869146,-89.93075,1018.287473,25.1274821793003,25.1274821793003,0.253776050777454,"EQU",2010,NA,1979.199,351.6574,NA,1775.6,341.24,1434.36,3.11176044019425,519.712629380861,0.880177392125452,0.0338115194233634,1.18574297844579e-07,10.2448193337716,0.118574297844579
2022-10-11 20:15:42,29.873387,-89.941033,1018.287473,25.1608135082604,25.1608135082604,0.25374980563654,"EQU-DRAIN",2024,NA,1993.316,351.626,NA,1776.97,341.19,1435.78,3.11176044019425,518.874118171043,0.880888297384928,0.0337811451082775,1.18680838556519e-07,10.2540244512833,0.118680838556519
2022-10-11 20:18:34,29.876772,-89.948029,1018.287473,25.199289941691,25.199289941691,0.253719509232264,"EQU",2018.6,NA,1988.031,351.5897,NA,1770.17,341.13,1429.04,3.11176044019425,517.907933284131,0.881709586586718,0.0337461361860008,1.18111314258585e-07,10.2048175519418,0.118111314258585
2022-10-11 20:21:04,29.876939,-89.948788,1018.287473,25.2328449708455,25.2328449708455,0.253693087949465,"EQU",1999.2,NA,1968.714,351.5579,NA,1784.45,341.08,1443.38,3.11176044019425,517.066866543195,0.882426394544472,0.0337156523431909,1.19285660440986e-07,10.3062810621012,0.119285660440986
2022-10-11 20:23:34,29.877199,-89.949202,1018.287473,25.2664,25.2664,0.253666666666667,"EQU",1994.2,NA,1963.811,351.5261,NA,1788.13,341.02,1447.11,3.11176044019425,516.227227361894,0.88314373247829,0.0336852123903856,1.19583077262022e-07,10.3319778754387,0.119583077262022
2022-10-11 20:26:04,29.877852,-89.950637,1018.287473,25.2566063397129,25.2566063397129,0.253458831738437,"EQU",2027.6,NA,1997.355,351.4945,NA,1819.8,341,1478.8,3.11176044019425,516.472144385806,0.882934309196026,0.0336941246275233,1.22205151018136e-07,10.558525047967,0.122205151018136
2022-10-11 20:28:34,29.878317,-89.951345,1018.287473,25.2468126794258,25.2468126794258,0.253250996810207,"EQU",2042.9,NA,2012.779,351.4628,NA,1840.98,340.97,1500,3.11176044019425,516.717182800482,0.882724931139262,0.0337030406221386,1.23960475884837e-07,10.71018511645,0.123960475884838
2022-10-11 20:31:04,29.878317,-89.951345,1018.287473,25.2370190191388,25.2370190191388,0.253043161881978,"EQU",2032.6,NA,2002.571,351.4312,NA,1827.87,340.95,1486.92,3.11176044019425,516.962342696078,0.882515598275785,0.0337119603761277,1.22882913646295e-07,10.6170837390399,0.122882913646295
2022-10-11 20:33:34,29.882821,-89.962586,1018.287473,25.2272253588517,25.2272253588517,0.252835326953748,"EQU",1996.5,NA,1966.527,351.3994,NA,1794.84,340.93,1453.91,3.11176044019425,517.207624162923,0.882306310573336,0.0337208838913886,1.20158184588036e-07,10.3816671484063,0.120158184588036
2022-10-11 20:36:04,29.882821,-89.962586,1018.287473,25.2174316985646,25.2174316985646,0.252627492025518,"EQU",2019,NA,1989.162,351.3677,NA,1780.46,340.9,1439.56,3.11176044019425,517.453027291509,0.882097067999613,0.0337298111698201,1.18975505410215e-07,10.2794836674425,0.118975505410215
2022-10-11 20:38:34,29.882875,-89.966729,1018.287473,25.2076380382775,25.2076380382775,0.252419657097289,"EQU",2091.5,NA,2061.873,351.3361,NA,1867.84,340.88,1526.97,3.11176044019425,517.698552172493,0.881887870522272,0.0337387422133218,1.26203169267911e-07,10.9039538247475,0.126203169267911
2022-10-11 20:41:04,29.873187,-89.975279,1018.287473,25.1978443779904,25.1978443779904,0.252211822169059,"EQU",2138.4,NA,2108.953,351.3043,NA,1927.32,340.85,1586.46,3.11176044019425,517.944198896703,0.881678718108919,0.0337476770237953,1.31123601075858e-07,11.3290791329541,0.131123601075858
2022-10-11 20:43:34,29.868378,-89.977059,1018.287473,25.1880507177034,25.1880507177034,0.252003987240829,"EQU",2253.7,NA,2224.544,351.2727,NA,2044,340.83,1703.17,3.11176044019425,518.189967555127,0.881469610727121,0.0337566156031426,1.40773769726301e-07,12.1628537043524,0.140773769726301
2022-10-11 20:46:05,29.868378,-89.977059,1018.287473,25.1781917663477,25.1781917663477,0.251794766746411,"EQU-DRAIN",2366.9,NA,2338.044,351.2408,NA,2148.92,340.8,1808.12,3.11176044019425,518.437497919823,0.881259154746101,0.0337656175815916,1.49452467013914e-07,12.9126931500021,0.149452467013914
2022-10-11 20:48:56,29.850688,-89.980723,1018.287473,25.1670269936204,25.1670269936204,0.25155783492823,"EQU",2435.5,NA,2406.899,351.2046,NA,2208.03,340.78,1867.25,3.11176044019425,518.717963191004,0.881020878819743,0.0337758164914395,1.54344807830344e-07,13.3353913965417,0.154344807830344
2022-10-11 20:51:26,29.846899,-89.984404,1018.287473,25.1572333333333,25.1572333333333,0.25135,"EQU",2471.1,NA,2442.686,351.1729,NA,2234.95,340.75,1894.19,3.11176044019425,518.964116131278,0.880811912925129,0.0337847669425987,1.56575982640648e-07,13.528164900152,0.156575982640648
2022-10-11 20:53:56,29.846899,-89.984404,1018.287473,25.1474396730463,25.1474396730463,0.25114216507177,"EQU",2452.5,NA,2424.18,351.1413,NA,2222.73,340.73,1882,3.11176044019425,519.210391384863,0.880602991927107,0.0337937211705318,1.55572665026803e-07,13.4414782583158,0.155572665026803
2022-10-11 20:56:26,29.846899,-89.984404,1018.287473,25.1376460127592,25.1376460127592,0.250934330143541,"EQU",2356.8,NA,2328.432,351.1095,NA,2124.77,340.7,1784.06,3.11176044019425,519.456789043614,0.880394115793014,0.0338026791771461,1.47480706737051e-07,12.7423330620812,0.147480706737051
2022-10-11 20:58:56,29.822816,-89.999819,1018.287473,25.1278523524721,25.1278523524721,0.250726495215311,"EQU",2283.9,NA,2255.516,351.0777,NA,2063.81,340.68,1723.13,3.11176044019425,519.703309199548,0.880185284490152,0.0338116409643512,1.42447848792287e-07,12.3074941356536,0.142447848792287
2022-10-11 21:01:26,29.816809,-90.001848,1018.287473,25.118058692185,25.118058692185,0.250518660287081,"EQU",2234.7,NA,2206.339,351.0462,NA,2018.75,340.65,1678.1,3.11176044019425,519.949951944848,0.879976497985778,0.0338206065340573,1.38729174455704e-07,11.9862006729729,0.138729174455704
2022-10-11 21:03:56,29.814316,-90.003167,1018.287473,25.1082650318979,25.1082650318979,0.250310825358852,"EQU",2138.7,NA,2110.264,351.0144,NA,1929.29,340.63,1588.66,3.11176044019425,520.196717371867,0.879767756247108,0.0338295758881755,1.31338803082366e-07,11.3476725863165,0.131338803082366
2022-10-11 21:06:27,29.808232,-90.005064,1018.287473,25.0984060805423,25.0984060805423,0.250101604864434,"EQU",2104,NA,2075.605,350.9824,NA,1892.12,340.6,1551.51,3.11176044019425,520.445251906646,0.879557668077976,0.0338386088622645,1.28271123305197e-07,11.082625053569,0.128271123305197
2022-10-11 21:08:56,29.808232,-90.005064,1018.287473,25.0886777113238,25.0886777113238,0.249895155502392,"EQU",2077.2,NA,2048.857,350.951,NA,1871.09,340.58,1530.51,3.11176044019425,520.690616641298,0.879350406935539,0.0338475259573003,1.26538467262274e-07,10.9329235714605,0.126538467262274
2022-10-11 21:11:27,29.797457,-90.007584,1018.287473,25.0788187599681,25.0788187599681,0.249685935007974,"EQU",2067.8,NA,2039.545,350.9191,NA,1854.15,340.55,1513.6,3.11176044019425,520.939398642243,0.879140408729082,0.0338565665603163,1.25143925656639e-07,10.8124351767336,0.125143925656639
2022-10-11 21:13:57,29.786766,-90.0168,1018.287473,25.069025099681,25.069025099681,0.249478100079745,"EQU",2035.1,NA,2006.881,350.8875,NA,1826.52,340.53,1485.98,3.11176044019425,521.186656543652,0.878931846022013,0.0338655510965075,1.22863762621381e-07,10.6154290904873,0.122863762621381
2022-10-11 21:16:27,29.781426,-90.022005,1018.287473,25.0592314393939,25.0592314393939,0.249270265151515,"EQU-DRAIN",1996.2,NA,1967.999,350.8557,NA,1782.53,340.51,1442.03,3.11176044019425,521.43403759166,0.878723327915893,0.0338745394266972,1.19233241195676e-07,10.3017520393064,0.119233241195676
2022-10-11 21:19:18,29.781142,-90.022499,1018.287473,25.0480666666667,25.0480666666667,0.249033333333333,"EQU",1993.8,NA,1965.712,350.8196,NA,1790.72,340.48,1450.25,3.11176044019425,521.716202319805,0.878485671636983,0.0338847907534828,1.19916753924031e-07,10.3608075390363,0.119916753924031
2022-10-11 21:21:48,29.780852,-90.022928,1018.287473,25.059372408878,25.059372408878,0.249082203217267,"EQU",1992.4,NA,1964.412,350.7878,NA,1787.31,340.44,1446.87,3.11176044019425,521.430475926562,0.878726328999458,0.0338744388607598,1.19633486623071e-07,10.3363332442333,0.119633486623071
2022-10-11 21:24:18,29.780411,-90.02365,1018.287473,25.0706781510894,25.0706781510894,0.249131073101201,"EQU",1984,NA,1956.095,350.7562,NA,1788.25,340.4,1447.85,3.11176044019425,521.144913764224,0.878967045754907,0.0338640920026348,1.19710735158086e-07,10.3430075176586,0.119710735158086
2022-10-11 21:26:48,29.774885,-90.023396,1018.287473,25.0819838933008,25.0819838933008,0.249179942985135,"EQU",1945.3,NA,1917.403,350.7245,NA,1752.1,340.36,1411.73,3.11176044019425,520.859515689203,0.879207821954136,0.0338537501761734,1.16720589204672e-07,10.0846589072837,0.116720589204672
2022-10-11 21:29:18,29.772819,-90.023911,1018.287473,25.0932896355121,25.0932896355121,0.249228812869069,"EQU",1997.8,NA,1970.134,350.6929,NA,1808.12,340.33,1467.8,3.11176044019425,520.574281558207,0.879448657647874,0.0338434133784433,1.21352584908443e-07,10.4848633360894,0.121352584908443
2022-10-11 21:31:48,29.772819,-90.023911,1018.287473,25.1045953777235,25.1045953777235,0.249277682753003,"EQU",1983.8,NA,1956.203,350.6611,NA,1801.39,340.29,1461.11,3.11176044019425,520.289211228238,0.879689552886789,0.0338330816065136,1.20795680013706e-07,10.4367467531842,0.120795680013706
2022-10-11 21:34:19,29.751125,-90.020332,1018.287473,25.1159764915496,25.1159764915496,0.249326878436164,"EQU",1968.6,NA,1941.067,350.6292,NA,1775.43,340.25,1435.18,3.11176044019425,520.002405727629,0.87993211428712,0.0338226860293098,1.18648194853532e-07,10.2512040353452,0.118648194853532
2022-10-11 21:36:49,29.746786,-90.015422,1018.287473,25.1272822337609,25.1272822337609,0.249375748320098,"EQU",1998.9,NA,1971.549,350.5976,NA,1798.66,340.21,1458.45,3.11176044019425,519.717663661541,0.880173129165888,0.0338123643336533,1.20568175724347e-07,10.4170903825836,0.120568175724347
2022-10-11 21:39:19,29.742613,-90.01042,1018.287473,25.1385879759723,25.1385879759723,0.249424618204032,"EQU",2021.7,NA,1994.514,350.5658,NA,1831.48,340.17,1491.31,3.11176044019425,519.433084968318,0.880414203741717,0.0338020476549981,1.23280810054369e-07,10.6514619886975,0.123280810054369
2022-10-11 21:41:49,29.740916,-90.008214,1018.287473,25.1498937181837,25.1498937181837,0.249473488087966,"EQU",1977.3,NA,1950.097,350.5341,NA,1782.8,340.14,1442.66,3.11176044019425,519.148669506152,0.880655338064977,0.0337917359904211,1.19255375733496e-07,10.3036644633741,0.119255375733496
2022-10-11 21:44:19,29.732737,-89.997852,1018.287473,25.161199460395,25.161199460395,0.2495223579719,"EQU",1983.6,NA,1956.517,350.5025,NA,1786.03,340.1,1445.93,3.11176044019425,518.864417133535,0.880896532185956,0.0337814293370021,1.19521955286708e-07,10.3266969367715,0.119521955286708
2022-10-11 21:46:49,29.726607,-89.993059,1018.287473,25.1725052026064,25.1725052026064,0.249571227855834,"EQU-DRAIN",2003.9,NA,1976.977,350.4707,NA,1811.2,340.06,1471.14,3.11176044019425,518.580327709243,0.88113778615488,0.0337711276918221,1.21602048705017e-07,10.5064170081135,0.121602048705017
2022-10-11 21:53:36,29.703764,-89.975621,1018.287473,25.2031814498066,25.2031814498066,0.249703828140908,"STD1",0.62,0.62,NA,NA,NA,NA,NA,NA,3.11176044019425,517.810318184138,0.881792690486477,0.0337432011017739,NA,NA,NA
2022-10-11 21:58:23,29.703764,-89.975621,1018.287473,25.2248131032376,25.2248131032376,0.249797332518835,"STD2",682.31,73.94,NA,NA,NA,NA,NA,NA,3.11176044019425,517.268057588895,0.882254768292882,0.0337235305186717,NA,NA,NA
2022-10-11 22:03:11,29.677167,-89.96273,1018.287473,25.2465201282834,25.2465201282834,0.249891162695989,"STD3",1535.1,43.6,NA,NA,NA,NA,NA,NA,3.11176044019425,516.724504329118,0.882718677401824,0.0337038097669537,NA,NA,NA
2022-10-11 22:07:58,29.671007,-89.960595,1018.287473,25.2681517817145,25.2681517817145,0.249984667073916,"STD4",1975.4,-1.1,NA,NA,NA,NA,NA,NA,3.11176044019425,516.183432102952,0.883181196571172,0.0336841757758803,NA,NA,NA
2022-10-11 22:12:25,29.662757,-89.959413,1018.287473,25.2882760028507,25.2882760028507,0.250071655467318,"ATM",383.2,NA,351.575,NA,351.575,NA,NA,NA,3.11176044019425,515.680596557748,0.883611682705382,0.0336659263795888,NA,NA,NA
2022-10-11 22:13:52,29.662757,-89.959413,1018.287473,25.2948333333333,25.2948333333333,0.2501,"ATM",380.07,NA,348.411,NA,348.411,NA,NA,NA,3.11176044019425,515.516861754915,0.883751994797291,0.0336599833531624,NA,NA,NA
2022-10-11 22:15:19,29.661843,-89.958576,1018.287473,25.2970321520856,25.2970321520856,0.257115559246955,"ATM",381.64,NA,349.963,NA,349.963,NA,NA,NA,3.11176044019425,515.461969983463,0.883799049113545,0.0336569425466601,NA,NA,NA
2022-10-11 22:16:46,29.658957,-89.957626,1018.287473,25.2992309708379,25.2992309708379,0.264131118493909,"ATM",377.78,NA,346.067,NA,346.067,NA,NA,NA,3.11176044019425,515.407084312257,0.883846105716147,0.0336539021296374,NA,NA,NA
2022-10-11 22:18:13,29.652625,-89.956748,1018.287473,25.3014297895903,25.3014297895903,0.271146677740864,"ATM",386.24,NA,354.531,NA,354.531,NA,NA,NA,3.11176044019425,515.352204740281,0.883893164605463,0.0336508621020403,NA,NA,NA
2022-10-11 22:23:16,29.640052,-89.941762,1018.287473,25.3090877445552,25.3090877445552,0.295580177187154,"EQU-DRAIN",1996.7,NA,1970.23,350.0096,NA,1792.73,339.52,1453.21,3.11176044019425,515.161120035203,0.884057077213546,0.0336402774588735,1.20050991506937e-07,10.3724056661994,0.120050991506937
2022-10-11 22:26:08,29.636912,-89.935511,1018.287473,25.3134348345023,25.3134348345023,0.309450018456995,"EQU",2007.7,NA,1981.236,349.9736,NA,1814.4,339.49,1474.92,3.11176044019425,515.05268240549,0.884150135663686,0.0336342711151371,1.21835542778422e-07,10.5265908960557,0.121835542778422
2022-10-11 22:28:38,29.633708,-89.929218,1018.287473,25.3172259013166,25.3172259013166,0.321545810262089,"EQU",2030.4,NA,2003.985,349.9422,NA,1823.69,339.45,1484.23,3.11176044019425,514.958134145112,0.884231298592248,0.0336290342660843,1.22596757470249e-07,10.5923598454295,0.122596757470249
2022-10-11 22:31:08,29.627685,-89.917956,1018.287473,25.3210169681309,25.3210169681309,0.333641602067183,"EQU",2023.1,NA,1996.635,349.9109,NA,1822.3,339.42,1482.88,3.11176044019425,514.863603991074,0.8843124683272,0.0336237985733383,1.22477420388292e-07,10.5820491215484,0.122477420388292
2022-10-11 22:33:38,29.624006,-89.910609,1018.287473,25.3248080349452,25.3248080349452,0.345737393872278,"EQU",2033.8,NA,2007.344,349.8795,NA,1835.55,339.39,1496.16,3.11176044019425,514.769091938209,0.884393644870391,0.0336185640366207,1.23566376458473e-07,10.676134926012,0.123566376458473
2022-10-11 22:36:08,29.620558,-89.90448,1018.287473,25.3285991017596,25.3285991017596,0.357833185677372,"EQU",2010.8,NA,1984.241,349.848,NA,1816.12,339.36,1476.77,3.11176044019425,514.674597981359,0.884474828223672,0.0336133306556539,1.2195718339301e-07,10.537100645156,0.12195718339301
2022-10-11 22:38:38,29.615472,-89.89546,1018.287473,25.3323901685739,25.3323901685739,0.369928977482466,"EQU",2025.3,NA,1998.764,349.8167,NA,1827.09,339.32,1487.77,3.11176044019425,514.580122115372,0.884556018388886,0.0336080984301601,1.22857755983865e-07,10.614910117006,0.122857755983865
2022-10-11 22:41:09,29.612103,-89.889126,1018.287473,25.336206509167,25.336206509167,0.382105407899594,"EQU",2023.3,NA,1996.731,349.7851,NA,1830.61,339.29,1491.32,3.11176044019425,514.485034677234,0.884637756703943,0.0336028324899353,1.23142991519472e-07,10.6395544672823,0.123142991519472
2022-10-11 22:43:39,29.607519,-89.875577,1018.287473,25.3399975759813,25.3399975759813,0.394201199704688,"EQU",1997.9,NA,1971.219,349.7537,NA,1800.55,339.26,1461.29,3.11176044019425,514.390595098038,0.88471896054401,0.0335976025822529,1.20655614253227e-07,10.4246450714788,0.120655614253227
2022-10-11 22:46:09,29.605563,-89.868568,1018.287473,25.3437886427956,25.3437886427956,0.406296991509782,"EQU",2013.8,NA,1987.147,349.7224,NA,1821.29,339.22,1482.07,3.11176044019425,514.296173594224,0.884800171201561,0.0335923738292091,1.22363561289783e-07,10.5722116954373,0.122363561289783
2022-10-11 22:48:39,29.603631,-89.86148,1018.287473,25.3475797096099,25.3475797096099,0.418392783314876,"EQU",2034.8,NA,2008.192,349.6909,NA,1835.43,339.19,1496.24,3.11176044019425,514.201770160653,0.884881388678438,0.033587146230526,1.23525586912975e-07,10.6726107092811,0.123525586912976
2022-10-11 22:51:09,29.602037,-89.854401,1018.287473,25.3513707764243,25.3513707764243,0.430488575119971,"EQU-DRAIN",1998.5,NA,1971.742,349.6597,NA,1799.08,339.16,1459.93,3.11176044019425,514.107384792186,0.884962612976488,0.033581919785926,1.20520236590098e-07,10.4129484413845,0.120520236590098
2022-10-11 22:54:01,29.600492,-89.849704,1018.287473,25.3557178663714,25.3557178663714,0.444358416389812,"EQU",2006.1,NA,1979.338,349.6237,NA,1809.99,339.12,1470.87,3.11176044019425,513.999178463449,0.885055758569152,0.0335759282161548,1.21414470226958e-07,10.4902102276092,0.121414470226958
2022-10-11 22:56:31,29.599474,-89.841516,1018.287473,25.3595089331857,25.3595089331857,0.456454208194906,"EQU",2017.1,NA,1990.349,349.5922,NA,1825,339.09,1485.91,3.11176044019425,513.904831857413,0.885136997516194,0.033570704248051,1.22648135584296e-07,10.5967989144832,0.122648135584296
2022-10-11 22:59:01,29.599391,-89.840903,1018.287473,25.3633,25.3633,0.46855,"EQU",2005.1,NA,1978.282,349.5608,NA,1812.22,339.05,1473.17,3.11176044019425,513.810503300345,0.885218243290194,0.0335654814331582,1.21588808251184e-07,10.5052730329023,0.121588808251184
2022-10-11 23:01:31,29.599263,-89.840668,1018.287473,25.3611023111845,25.3611023111845,0.471101073049938,"EQU",1982.2,NA,1955.277,349.5295,NA,1789.14,339.03,1450.11,3.11176044019425,513.865183550088,0.885171144124984,0.0335670827012621,1.19684881213529e-07,10.3407737368489,0.119684881213529
2022-10-11 23:04:01,29.598965,-89.84022,1018.287473,25.358904622369,25.358904622369,0.473652146099876,"EQU",1979.9,NA,1952.942,349.4981,NA,1793.55,339,1454.55,3.11176044019425,513.919869864541,0.885124047254264,0.0335686840993844,1.20050676292734e-07,10.3723784316923,0.120050676292734
2022-10-11 23:06:31,29.598683,-89.839996,1018.287473,25.3567069335534,25.3567069335534,0.476203219149814,"EQU",1972,NA,1944.988,349.4666,NA,1789.54,338.97,1450.57,3.11176044019425,513.974562244704,0.885076952677672,0.0335702856275394,1.19721530148623e-07,10.3439402048411,0.119721530148623
2022-10-11 23:09:01,29.598077,-89.839292,1018.287473,25.3545092447379,25.3545092447379,0.478754292199752,"EQU",1965.8,NA,1938.74,349.4353,NA,1788.27,338.94,1449.33,3.11176044019425,514.029260691572,0.885029860394855,0.0335718872857413,1.19618530051199e-07,10.3350409964236,0.119618530051199
2022-10-11 23:11:31,29.597796,-89.83904,1018.287473,25.3523115559224,25.3523115559224,0.48130536524969,"EQU",1969,NA,1941.925,349.4039,NA,1797.04,338.91,1458.13,3.11176044019425,514.083965206145,0.884982770405452,0.0335734890740051,1.20344164778868e-07,10.3977358368942,0.120344164778868
2022-10-11 23:14:01,29.597623,-89.838921,1018.287473,25.3501138671069,25.3501138671069,0.483856438299629,"EQU",1982.2,NA,1955.144,349.3726,NA,1813.34,338.88,1474.45,3.11176044019425,514.138675789424,0.884935682709104,0.0335750909923451,1.21690438095626e-07,10.5140538514621,0.121690438095626
