Type	error	PC Date	PC Time	equ temp	std val	CO2 mv	CO2 um/m	H2O mv	H2O mm/m	licor temp	licor press	equ press	H2O flow	licor flow	equ pump	vent flow	atm cond	equ cond	drip 1	drip 2	cond temp	dry box temp
EQU	0	12/10/22	19:20:26	27.22	NaN	2281.40	432.13	197.83	1.27	28.42	1013.40	-1.23	2.21	100.19	28.00	41.95	9.95	9.96	9.88	0.4150	4.94	22.06
EQU	0	12/10/22	19:22:57	27.28	NaN	2285.90	433.45	204.70	1.32	28.55	1013.40	-0.58	1.69	100.49	28.00	40.33	9.95	9.96	9.76	0.4110	4.37	22.94
EQU	0	12/10/22	19:25:27	27.36	NaN	2293.30	435.70	216.95	1.40	28.74	1013.30	-0.16	2.04	98.31	28.00	48.98	9.95	9.96	9.66	0.4060	4.62	23.81
EQU	0	12/10/22	19:27:57	27.25	NaN	2287.70	434.63	226.00	1.47	28.98	1013.30	0.04	2.76	98.60	28.00	17.26	9.95	9.96	9.49	0.4000	4.87	24.44
EQU-DRAIN	0	12/10/22	19:30:27	27.22	NaN	2283.00	433.87	233.58	1.52	29.24	1013.20	-0.78	1.98	96.56	28.00	15.98	9.95	9.96	9.26	0.3910	4.44	24.62
EQU	0	12/10/22	19:33:18	27.16	NaN	2249.90	425.52	235.50	1.54	29.33	1013.30	-0.04	1.99	98.84	28.00	32.07	9.96	9.96	9.17	0.3860	4.56	24.62
EQU	0	12/10/22	19:35:48	27.19	NaN	2239.00	422.60	230.91	1.50	29.17	1013.20	-0.13	2.45	98.89	28.00	20.03	9.96	9.96	9.53	0.4000	4.37	24.00
EQU	0	12/10/22	19:38:18	27.09	NaN	2242.30	423.27	224.37	1.46	29.07	1013.20	-0.39	1.99	99.72	28.00	6.49	9.96	9.96	9.73	0.4090	4.62	23.50
EQU	0	12/10/22	19:40:48	27.10	NaN	2249.90	424.87	216.58	1.40	28.83	1013.10	-0.18	2.17	99.13	28.00	42.79	9.96	9.96	9.82	0.4110	4.81	22.94
EQU	0	12/10/22	19:43:18	27.24	NaN	2267.10	429.15	210.70	1.36	28.82	1013.20	-0.30	2.57	100.97	28.00	20.42	9.95	9.96	9.80	0.4110	4.50	23.19
EQU	0	12/10/22	19:45:49	27.33	NaN	2278.10	432.34	219.08	1.42	29.11	1013.30	0.01	2.77	94.95	28.00	6.77	9.96	9.96	9.65	0.4050	4.44	24.06
EQU	0	12/10/22	19:48:19	27.24	NaN	2286.70	435.04	231.16	1.51	29.43	1013.30	-0.05	2.77	97.26	28.00	5.82	9.96	9.96	8.93	0.3760	5.06	25.12
EQU	0	12/10/22	19:50:49	27.28	NaN	2300.80	439.22	246.83	1.62	29.74	1013.20	0.12	2.76	96.56	28.00	29.64	9.96	9.96	6.72	0.2860	4.56	25.69
EQU	0	12/10/22	19:53:19	27.27	NaN	2300.00	439.42	263.08	1.74	30.00	1013.30	-0.09	2.80	100.73	28.00	18.63	9.96	9.96	4.90	0.2110	4.69	25.62
EQU	0	12/10/22	19:55:49	27.26	NaN	2303.60	440.35	260.41	1.72	29.94	1013.10	-0.07	2.84	98.95	28.00	6.49	9.96	9.96	5.02	0.2150	4.81	24.94
EQU	0	12/10/22	19:58:19	27.14	NaN	2295.50	438.01	252.00	1.66	29.78	1013.10	-0.19	2.19	99.01	28.00	18.02	9.96	9.96	6.46	0.2740	4.44	24.31
EQU-DRAIN	0	12/10/22	20:00:50	27.24	NaN	2294.50	437.60	239.33	1.57	29.70	1013.10	-1.02	2.07	102.95	28.00	80.21	9.96	9.96	7.69	0.3260	4.81	23.94
EQU	0	12/10/22	20:03:40	27.29	NaN	2292.00	436.51	228.58	1.49	29.41	1013.10	0.49	2.32	103.37	28.00	21.23	9.96	9.96	9.03	0.3790	4.44	23.44
EQU	0	12/10/22	20:06:11	27.22	NaN	2292.90	436.55	222.33	1.44	29.32	1013.20	-0.75	2.29	99.37	28.00	71.28	9.96	9.96	9.35	0.3930	4.81	23.44
EQU	0	12/10/22	20:08:41	27.28	NaN	2289.40	436.06	228.66	1.49	29.59	1013.20	-0.10	2.58	100.13	28.00	57.88	9.96	9.96	9.07	0.3820	4.69	24.37
EQU	0	12/10/22	20:11:11	27.32	NaN	2293.40	437.49	240.75	1.58	29.88	1013.20	-0.19	1.65	99.01	28.00	29.70	9.96	9.96	8.30	0.3510	4.50	25.12
EQU	0	12/10/22	20:13:41	27.38	NaN	2294.20	438.16	249.91	1.64	30.15	1013.20	-0.19	2.45	96.79	28.00	17.19	9.96	9.96	7.38	0.3120	5.06	25.56
EQU	0	12/10/22	20:16:11	27.36	NaN	2300.10	439.85	259.16	1.71	30.43	1013.60	-0.27	2.16	99.90	28.00	65.42	9.96	9.96	6.70	0.2840	4.56	25.87
EQU	0	12/10/22	20:18:41	27.41	NaN	2277.10	434.61	269.87	1.79	30.71	1013.20	0.57	2.34	99.78	28.00	51.27	9.96	9.96	5.70	0.2430	4.56	26.19
EQU	0	12/10/22	20:21:11	27.36	NaN	2293.30	438.82	268.29	1.78	30.76	1013.20	-0.10	1.60	101.27	28.00	41.84	9.96	9.96	5.32	0.2270	4.69	25.69
EQU	0	12/10/22	20:23:42	27.36	NaN	2296.90	439.34	259.58	1.71	30.50	1013.20	-0.18	2.38	103.74	28.00	43.57	9.96	9.96	6.59	0.2790	4.81	25.12
EQU	0	12/10/22	20:26:12	27.39	NaN	2305.40	441.14	247.25	1.62	30.31	1013.40	-0.43	2.27	118.77	28.00	46.16	9.96	9.96	7.90	0.3340	4.44	24.62
EQU	0	12/10/22	20:28:42	27.29	NaN	2300.20	439.68	238.37	1.56	30.21	1013.30	0.27	2.19	105.63	28.00	30.09	9.96	9.96	8.76	0.3680	5.06	24.44
EQU-DRAIN	0	12/10/22	20:31:12	27.32	NaN	2302.20	440.61	242.66	1.59	30.47	1013.20	0.70	1.46	94.09	28.00	11.21	9.96	9.96	8.49	0.3580	4.50	25.25
EQU	0	12/10/22	20:34:04	27.42	NaN	2294.80	439.14	253.87	1.67	30.78	1013.30	0.14	2.38	99.19	28.00	-2.84	9.96	9.96	7.92	0.3340	4.69	26.00
EQU	0	12/10/22	20:36:34	27.42	NaN	2304.90	442.07	262.25	1.74	31.06	1013.50	-0.10	1.83	97.96	28.00	40.90	9.96	9.96	7.15	0.3030	4.56	26.37
EQU	0	12/10/22	20:39:04	27.44	NaN	2305.20	442.67	269.79	1.79	31.33	1013.30	-0.08	1.89	98.37	28.00	71.37	9.96	9.96	6.50	0.2760	4.62	26.69
EQU	0	12/10/22	20:41:34	27.50	NaN	2307.30	443.57	277.62	1.85	31.66	1013.50	-0.15	2.48	99.07	28.00	86.68	9.96	9.96	5.75	0.2450	4.56	27.06
EQU	0	12/10/22	20:44:04	27.43	NaN	2313.40	445.42	282.29	1.89	31.79	1013.50	-0.44	2.80	97.20	28.00	79.53	9.96	9.96	4.42	0.1920	4.62	27.00
EQU	0	12/10/22	20:46:34	27.25	NaN	2302.80	442.62	277.70	1.85	31.78	1013.50	0.34	2.79	97.72	28.00	34.12	9.96	9.96	4.45	0.1910	4.56	26.44
EQU	0	12/10/22	20:49:05	27.20	NaN	2295.70	440.78	276.95	1.85	31.79	1013.50	-0.03	2.77	99.25	28.00	16.67	9.96	9.96	4.43	0.1900	4.56	26.25
EQU	0	12/10/22	20:51:35	27.19	NaN	2294.40	439.99	264.91	1.76	31.47	1013.40	0.20	2.72	99.54	28.00	25.90	9.96	9.96	5.78	0.2460	4.81	25.06
EQU	0	12/10/22	20:54:05	27.14	NaN	2293.50	439.16	249.33	1.64	31.14	1013.60	-0.38	2.75	98.25	28.00	59.38	9.96	9.96	7.97	0.3370	4.56	24.44
EQU	0	12/10/22	20:56:35	27.09	NaN	2286.60	437.04	235.41	1.54	30.85	1013.40	-0.79	2.73	99.13	28.00	41.85	9.96	9.96	9.21	0.3870	4.62	24.12
EQU	0	12/10/22	20:59:05	27.06	NaN	2281.40	435.84	233.33	1.53	30.95	1013.30	-0.21	1.95	99.19	28.00	7.40	9.96	9.96	9.21	0.3850	4.81	24.75
EQU-DRAIN	0	12/10/22	21:01:35	27.11	NaN	2288.10	437.65	236.70	1.55	31.03	1013.40	0.05	1.82	97.90	28.00	15.93	9.96	9.96	9.30	0.3880	4.56	25.25
EQU	0	12/10/22	21:04:27	27.15	NaN	2276.90	435.00	240.12	1.58	31.17	1013.40	-0.16	2.58	98.89	28.00	53.57	9.96	9.96	9.24	0.3870	4.69	25.62
EQU	0	12/10/22	21:06:57	27.12	NaN	2281.50	436.29	240.50	1.58	31.24	1013.40	-0.15	2.35	98.95	28.00	50.20	9.96	9.96	8.99	0.3770	4.50	25.81
EQU	0	12/10/22	21:09:27	27.09	NaN	2278.70	435.52	236.25	1.55	31.21	1013.40	-0.10	2.49	97.26	28.00	55.27	9.96	9.96	9.22	0.3860	4.69	25.31
EQU	0	12/10/22	21:11:57	27.23	NaN	2286.60	437.23	231.83	1.52	30.98	1013.40	-0.31	2.37	98.13	28.00	-10.12	9.96	9.96	9.53	0.3980	4.62	24.62
EQU	0	12/10/22	21:14:27	27.11	NaN	2289.50	437.43	224.41	1.46	30.63	1013.40	-0.96	2.83	98.78	28.00	21.33	9.96	9.96	9.71	0.4060	4.44	23.87
EQU	0	12/10/22	21:16:57	27.10	NaN	2282.80	435.15	215.25	1.40	30.31	1013.50	-1.05	2.69	98.25	28.00	20.72	9.96	9.96	9.82	0.4090	4.94	23.62
EQU	0	12/10/22	21:19:27	27.18	NaN	2291.70	437.57	215.37	1.40	30.31	1013.30	-0.64	2.18	98.95	28.00	-10.27	9.96	9.96	9.70	0.4050	4.69	24.25
EQU	0	12/10/22	21:21:58	27.21	NaN	2296.00	438.93	224.91	1.47	30.52	1013.40	-0.28	2.65	98.95	28.00	-5.58	9.96	9.96	9.65	0.4040	4.50	24.94
EQU	0	12/10/22	21:24:28	27.24	NaN	2293.10	438.51	232.87	1.52	30.70	1013.40	0.27	2.47	96.33	28.00	21.25	9.96	9.96	9.57	0.4010	4.94	25.56
EQU	0	12/10/22	21:26:58	27.34	NaN	2300.00	440.55	238.91	1.57	30.92	1013.50	-0.50	2.73	96.79	28.00	44.82	9.96	9.96	9.34	0.3910	4.87	25.94
EQU	0	12/10/22	21:29:28	27.38	NaN	2308.60	442.79	237.66	1.56	30.87	1013.40	-0.15	2.67	98.42	28.00	58.12	9.96	9.96	9.24	0.3860	4.56	25.62
EQU-DRAIN	0	12/10/22	21:31:58	27.39	NaN	2308.20	442.32	232.91	1.52	30.63	1013.30	-0.16	2.80	100.19	28.00	27.29	9.96	9.96	9.60	0.4010	4.87	24.69
EQU	0	12/10/22	21:34:49	27.41	NaN	2308.10	441.78	222.08	1.45	30.32	1013.40	-1.03	2.77	97.66	28.00	37.47	9.96	9.96	9.80	0.4090	4.50	24.12
EQU	0	12/10/22	21:37:19	27.36	NaN	2302.60	440.03	214.25	1.39	30.10	1013.40	-1.11	2.79	98.66	28.00	68.08	9.96	9.96	9.86	0.4110	4.94	23.37
STD1z	0	12/10/22	21:42:10	27.47	0.00	-44.03	0.08	13.75	0.08	30.27	1013.60	-0.28	2.47	70.20	28.00	-12.78	9.96	9.96	9.76	0.4080	4.56	24.62
STD4s	0	12/10/22	21:47:00	27.56	0.00	6000.70	1984.50	14.92	0.09	30.62	1013.60	0.28	2.70	72.41	28.00	-31.74	9.96	9.96	9.67	0.4040	4.56	25.62
STD1	0	12/10/22	21:51:47	27.52	0.00	-41.50	0.35	10.75	0.06	30.58	1013.50	-0.10	2.16	70.25	28.00	-13.22	9.96	9.96	9.60	0.4010	4.50	25.50
STD2	0	12/10/22	21:56:34	27.56	608.37	3155.20	685.11	14.00	0.08	30.15	1013.50	-0.64	2.58	69.87	28.00	-23.78	9.96	9.96	9.84	0.4100	4.44	24.19
STD3-DRAIN	0	12/10/22	22:01:20	27.57	1491.50	5241.80	1549.10	14.50	0.09	29.78	1013.40	-0.80	2.32	64.48	28.00	-25.89	9.96	9.96	9.85	0.4110	4.50	23.87
STD4	0	12/10/22	22:06:27	27.61	1976.50	6019.20	1984.70	12.83	0.08	30.09	1013.40	-0.59	2.84	71.11	28.00	16.41	9.96	9.96	9.77	0.4090	4.50	24.87
ATM	0	12/10/22	22:10:54	27.70	NaN	2042.40	375.12	508.95	3.65	30.43	1013.30	0.19	2.55	122.35	28.00	4.98	9.96	9.96	9.68	0.4050	4.75	25.50
ATM	0	12/10/22	22:12:20	27.71	NaN	2045.90	376.10	509.25	3.65	30.52	1013.30	0.29	2.78	122.69	28.00	-7.45	9.96	9.96	9.64	0.4040	5.06	25.56
ATM	0	12/10/22	22:13:47	27.70	NaN	2047.40	376.45	509.00	3.65	30.53	1013.30	-0.18	1.12	121.80	28.00	-0.91	9.96	9.96	9.61	0.4010	5.06	25.56
ATM	0	12/10/22	22:15:14	27.72	NaN	2038.30	373.85	499.58	3.57	30.22	1013.40	0.07	2.82	121.05	28.00	-12.97	9.96	9.96	9.73	0.4070	4.94	25.12
ATM	0	12/10/22	22:16:41	27.72	NaN	2063.30	379.68	489.75	3.48	30.09	1013.30	-0.49	2.62	120.99	28.00	-5.40	9.96	9.96	9.81	0.4090	4.62	24.62
EQU	0	12/10/22	22:21:45	27.71	NaN	2378.00	457.12	219.54	1.42	29.39	1013.30	-1.05	1.51	99.60	28.00	24.37	9.96	9.96	9.90	0.4120	4.75	23.62
EQU	0	12/10/22	22:24:16	27.80	NaN	2349.50	449.91	218.20	1.42	29.58	1013.40	-0.64	2.12	99.37	28.00	-8.54	9.96	9.96	9.83	0.4100	4.37	24.12
EQU	0	12/10/22	22:26:46	27.75	NaN	2335.70	446.71	225.54	1.47	29.80	1013.30	-0.18	1.92	99.90	28.00	22.93	9.96	9.96	9.78	0.4080	4.69	24.75
EQU	0	12/10/22	22:29:16	27.82	NaN	2330.80	445.84	232.83	1.52	30.05	1013.30	-0.08	2.10	99.31	28.00	13.39	9.96	9.96	9.70	0.4050	4.75	25.25
EQU-DRAIN	0	12/10/22	22:31:46	27.89	NaN	2333.70	446.49	232.54	1.52	29.94	1013.20	-0.09	2.33	99.19	28.00	17.44	9.96	9.96	9.69	0.4050	4.56	25.25
EQU	0	12/10/22	22:34:38	27.87	NaN	2328.00	444.56	225.04	1.46	29.65	1013.20	-0.75	1.58	99.07	28.00	21.07	9.96	9.96	9.82	0.4090	4.44	24.19
EQU	0	12/10/22	22:37:08	27.95	NaN	2333.00	445.46	216.66	1.40	29.42	1013.30	-1.38	2.14	99.25	28.00	10.78	9.96	9.96	9.88	0.4130	4.87	23.62
EQU	0	12/10/22	22:39:38	27.96	NaN	2340.90	447.01	208.79	1.35	29.08	1013.20	-1.29	1.68	98.89	28.00	24.86	9.96	9.96	9.90	0.4130	4.75	23.06
EQU	0	12/10/22	22:42:08	27.91	NaN	2343.40	447.25	202.70	1.30	28.81	1013.20	-1.52	2.44	97.84	28.00	25.74	9.95	9.96	9.91	0.4140	4.44	22.69
EQU	0	12/10/22	22:44:38	27.90	NaN	2335.10	445.42	207.00	1.34	29.03	1013.20	-0.85	2.13	99.19	28.00	25.80	9.95	9.96	9.85	0.4120	4.56	23.37
EQU	0	12/10/22	22:47:08	27.82	NaN	2334.60	445.58	215.58	1.40	29.23	1013.30	-0.26	2.47	99.13	28.00	14.71	9.95	9.96	9.84	0.4120	4.94	24.12
EQU	0	12/10/22	22:49:38	27.87	NaN	2331.00	445.02	221.50	1.44	29.48	1013.30	-0.12	2.42	97.96	28.00	14.63	9.96	9.96	9.80	0.4100	4.56	24.81
EQU	0	12/10/22	22:52:08	27.84	NaN	2331.30	445.37	226.87	1.48	29.66	1013.30	0.01	1.96	100.79	28.00	33.27	9.96	9.96	9.74	0.4070	4.62	25.12
EQU	0	12/10/22	22:54:39	27.95	NaN	2331.60	445.49	227.50	1.48	29.67	1013.30	-0.16	2.34	98.60	28.00	8.80	9.96	9.96	9.68	0.4060	4.69	24.94
EQU	0	12/10/22	22:57:09	27.94	NaN	2323.70	442.97	223.58	1.45	29.35	1013.30	-0.84	2.19	99.37	28.00	18.32	9.96	9.96	9.81	0.4100	4.37	24.12
EQU	0	12/10/22	22:59:39	27.88	NaN	2322.60	442.33	216.04	1.40	29.11	1013.30	-1.43	1.72	99.60	28.00	16.43	9.96	9.96	9.86	0.4120	4.81	23.25
EQU-DRAIN	0	12/10/22	23:02:09	28.03	NaN	2321.40	441.67	208.08	1.34	28.87	1013.20	-1.55	2.49	98.37	28.00	36.02	9.95	9.96	9.89	0.4140	4.62	22.81
EQU	0	12/10/22	23:05:00	28.21	NaN	2335.10	444.74	201.45	1.30	28.51	1013.10	-1.55	2.63	99.96	28.00	37.88	9.95	9.96	9.91	0.4150	5.06	22.50
EQU	0	12/10/22	23:07:30	28.15	NaN	2352.50	449.62	206.16	1.33	28.76	1013.10	-0.85	2.10	99.90	28.00	37.54	9.95	9.96	9.82	0.4110	4.69	23.31
EQU	0	12/10/22	23:10:00	28.26	NaN	2352.20	450.01	215.95	1.40	29.01	1013.00	-0.27	2.79	97.78	28.00	8.54	9.96	9.96	9.80	0.4100	4.44	24.12
EQU	0	12/10/22	23:12:30	28.06	NaN	2348.30	449.39	224.33	1.46	29.24	1013.00	-0.46	2.16	97.66	28.00	37.78	9.96	9.96	9.75	0.4090	4.69	24.69
EQU	0	12/10/22	23:15:00	28.16	NaN	2346.40	448.84	226.50	1.47	29.23	1013.00	-0.21	2.42	98.72	28.00	55.44	9.96	9.96	9.70	0.4070	4.81	24.75
EQU	0	12/10/22	23:17:31	28.18	NaN	2348.50	448.95	220.37	1.43	29.00	1013.10	-0.69	2.43	98.72	28.00	-2.87	9.96	9.96	9.81	0.4110	4.44	23.87
EQU	0	12/10/22	23:20:01	28.25	NaN	2345.60	447.65	213.70	1.38	28.65	1013.20	-1.02	2.55	97.66	28.00	8.71	9.96	9.96	9.87	0.4140	4.50	23.06
EQU	0	12/10/22	23:22:31	28.16	NaN	2346.70	447.79	207.41	1.34	28.57	1013.20	-1.30	2.61	101.27	28.00	20.68	9.95	9.96	9.89	0.4140	4.75	22.44
EQU	0	12/10/22	23:25:01	28.17	NaN	2349.70	448.13	200.50	1.29	28.33	1013.30	-1.76	2.62	99.60	28.00	23.18	9.95	9.96	9.91	0.4170	4.37	21.94
EQU	0	12/10/22	23:27:31	28.14	NaN	2347.70	447.51	199.29	1.28	28.26	1013.20	-1.24	2.59	98.84	28.00	28.95	9.95	9.96	9.87	0.4140	4.69	22.50
EQU	0	12/10/22	23:30:01	28.13	NaN	2353.50	449.53	209.29	1.35	28.55	1013.20	-0.37	1.97	99.37	28.00	25.02	9.95	9.96	9.84	0.4130	4.50	23.50
EQU-DRAIN	0	12/10/22	23:32:31	28.22	NaN	2351.80	449.48	218.04	1.41	28.80	1013.20	0.12	2.60	98.54	28.00	17.37	9.95	9.96	9.80	0.4110	4.37	24.12
EQU	0	12/10/22	23:35:23	28.17	NaN	2365.30	453.40	223.79	1.45	29.07	1013.20	-0.17	2.57	97.37	28.00	20.40	9.95	9.96	9.76	0.4100	4.44	24.56
EQU	0	12/10/22	23:37:54	28.07	NaN	2345.10	448.51	230.66	1.50	29.29	1013.20	0.17	2.42	99.07	28.00	75.21	9.96	9.96	9.67	0.4060	4.62	24.81
EQU	0	12/10/22	23:40:24	28.13	NaN	2343.70	447.77	224.58	1.46	29.02	1013.10	-0.35	2.34	97.49	28.00	67.83	9.96	9.96	9.78	0.4110	4.81	24.00
EQU	0	12/10/22	23:42:54	28.06	NaN	2345.10	447.84	217.20	1.41	28.85	1013.10	-0.63	2.56	100.55	28.00	12.50	9.96	9.96	9.86	0.4140	4.44	23.19
EQU	0	12/10/22	23:45:24	27.90	NaN	2340.50	446.12	209.54	1.35	28.52	1013.20	-1.27	2.39	100.07	28.00	51.89	9.95	9.96	9.89	0.4140	4.50	22.56
EQU	0	12/10/22	23:47:54	28.00	NaN	2333.90	444.14	203.50	1.31	28.32	1013.10	-1.51	2.53	100.79	28.00	80.27	9.95	9.96	9.89	0.4160	4.56	22.50
EQU	0	12/10/22	23:50:24	27.95	NaN	2333.00	444.39	209.41	1.35	28.60	1013.00	-0.50	2.55	99.54	28.00	69.04	9.95	9.96	9.83	0.4130	4.44	23.37
EQU	0	12/10/22	23:52:54	27.98	NaN	2333.50	444.89	218.20	1.41	28.83	1013.00	-0.25	2.48	99.01	28.00	13.05	9.95	9.96	9.81	0.4120	4.69	24.06
EQU	0	12/10/22	23:55:25	27.99	NaN	2342.50	447.62	224.16	1.46	29.08	1013.00	-0.34	2.55	98.89	28.00	7.98	9.96	9.96	9.77	0.4110	4.69	24.50
EQU	0	12/10/22	23:57:55	27.97	NaN	2339.50	447.21	228.83	1.49	29.31	1013.00	0.00	2.50	98.19	28.00	27.31	9.96	9.96	9.73	0.4070	4.44	24.81
EQU	0	13/10/22	00:00:25	27.91	NaN	2339.70	447.48	231.87	1.51	29.38	1012.80	-1.08	1.36	98.25	28.00	21.94	9.96	9.96	9.49	0.4000	5.06	24.87
